Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.050677,9640.000,-121.063371
-0.000414,9644.000,-124.809519
-0.050825,9648.000,-122.853780
-0.000808,9652.000,-127.447504
-0.050500,9656.000,-117.700282
-0.001047,9660.000,-115.887764
-0.050460,9664.000,-124.794036
-0.000998,9668.000,-147.490219
-0.050668,9672.000,-139.367484
-0.001080,9676.000,-139.770256
-0.050710,9680.000,-133.430759
-0.001043,9684.000,-128.299270
-0.050704,9688.000,-121.622291
-0.001038,9692.000,-122.319095
-0.050565,9696.000,-126.887750
-0.001150,9700.000,-123.365000
-0.050781,9704.000,-120.716221
-0.001156,9708.000,-121.055743
-0.050608,9712.000,-121.192608
-0.001204,9716.000,-120.521938
-0.050828,9720.000,-118.879414
-0.000759,9724.000,-122.255450
-0.050807,9728.000,-138.711711
0.000222,9732.000,-124.978953
-0.050818,9736.000,-123.536322
0.000929,9740.000,-125.616013
-0.050885,9744.000,-124.589379
0.001318,9748.000,-126.040218
-0.050850,9752.000,-127.305259
0.001417,9756.000,-127.226911
-0.050620,9760.000,-142.960409
0.001302,9764.000,-123.606404
-0.050553,9768.000,-126.580005
0.001215,9772.000,-127.594884
-0.050467,9776.000,-114.992049
0.001032,9780.000,-116.778599
-0.050559,9784.000,-129.095861
0.000866,9788.000,-135.280724
-0.051014,9792.000,-131.044051
0.000750,9796.000,-125.090024
-0.050993,9800.000,-124.868867
0.000645,9804.000,-138.189594
-0.050824,9808.000,-136.995631
0.000457,9812.000,-127.872293
-0.050626,9816.000,-124.804189
-0.000160,9820.000,-130.948918
-0.050534,9824.000,-129.673165
-0.000682,9828.000,-125.307215
-0.050621,9832.000,-127.814817
-0.001048,9836.000,-130.809086
-0.050894,9840.000,-128.120585
-0.001111,9844.000,-132.066300
-0.050656,9848.000,-130.626455
-0.001153,9852.000,-121.082984
-0.050846,9856.000,-120.179036
-0.001245,9860.000,-122.001636
-0.050623,9864.000,-130.733327
-0.001127,9868.000,-127.948331
-0.050525,9872.000,-127.278805
-0.001053,9876.000,-130.045282
-0.050486,9880.000,-131.922732
-0.001094,9884.000,-123.165547
-0.050510,9888.000,-128.473223
-0.001130,9892.000,-125.210999
-0.050409,9896.000,-118.120228
-0.001009,9900.000,-119.374668
-0.050629,9904.000,-128.288003
0.000008,9908.000,-127.225438
-0.050639,9912.000,-120.173155
0.000743,9916.000,-121.042277
-0.050514,9920.000,-134.213608
0.001241,9924.000,-122.849321
-0.050563,9928.000,-122.089142
0.001347,9932.000,-131.901581
-0.050477,9936.000,-125.683599
0.001329,9940.000,-123.158430
-0.050776,9944.000,-127.134596
0.001244,9948.000,-122.507898
-0.050522,9952.000,-124.951296
0.001129,9956.000,-122.429298
-0.050541,9960.000,-126.138520
0.000954,9964.000,-131.143855
-0.050398,9968.000,-124.302992
0.000741,9972.000,-124.121328
-0.050363,9976.000,-135.285582
0.000624,9980.000,-134.277452
-0.050213,9984.000,-128.072054
0.000319,9988.000,-123.103980
-0.050329,9992.000,-122.602815
-0.000273,9996.000,-124.752103
-0.050355,10000.000,-133.816673
-0.000808,10004.000,-132.629034
-0.050286,10008.000,-130.255106
-0.001019,10012.000,-136.238254
-0.050345,10016.000,-122.203228
-0.000995,10020.000,-124.783029
-0.050420,10024.000,-127.197307
-0.001059,10028.000,-126.385838
-0.050447,10032.000,-123.666529
-0.001083,10036.000,-126.478971
-0.050507,10040.000,-134.349113
-0.001126,10044.000,-129.492910
-0.050547,10048.000,-135.982795
-0.001246,10052.000,-134.465939
-0.050529,10056.000,-126.421797
-0.001181,10060.000,-121.987676
-0.050687,10064.000,-127.332266
-0.001190,10068.000,-128.932639
-0.050818,10072.000,-123.296185
-0.001137,10076.000,-127.597682
-0.050479,10080.000,-131.734243
-0.000535,10084.000,-129.494532
-0.050252,10088.000,-135.069685
0.000529,10092.000,-137.077686
-0.050334,10096.000,-135.434449
0.001036,10100.000,-127.633911
-0.050324,10104.000,-124.770838
0.001374,10108.000,-132.933510
-0.050307,10112.000,-128.545821
0.001336,10116.000,-125.112661
-0.050378,10120.000,-122.686545
0.001316,10124.000,-125.247481
-0.050241,10128.000,-135.536680
0.001277,10132.000,-129.653380
-0.050218,10136.000,-122.127558
0.001135,10140.000,-120.351580
-0.050406,10144.000,-124.985183
0.001003,10148.000,-122.838822
-0.050253,10152.000,-131.205054
0.000741,10156.000,-128.081126
-0.050409,10160.000,-130.009189
0.000588,10164.000,-123.496879
-0.050343,10168.000,-120.656857
0.000325,10172.000,-123.528956
-0.050393,10176.000,-124.016018
-0.000268,10180.000,-122.098067
-0.050405,10184.000,-126.506875
-0.000738,10188.000,-136.126706
-0.050323,10192.000,-129.835835
-0.000893,10196.000,-142.248608
-0.050428,10200.000,-127.820169
-0.001132,10204.000,-120.831242
-0.050335,10208.000,-123.321191
-0.001076,10212.000,-140.894061
-0.050456,10216.000,-142.944721
-0.001140,10220.000,-131.523948
-0.050360,10224.000,-123.785795
-0.001218,10228.000,-123.678193
-0.050154,10232.000,-126.178999
-0.001215,10236.000,-123.513461
-0.050179,10240.000,-129.840072
-0.001148,10244.000,-126.033880
-0.049948,10248.000,-136.818290
-0.001180,10252.000,-129.753403
-0.050235,10256.000,-125.977686
-0.000792,10260.000,-126.034932
-0.049967,10264.000,-133.185088
0.000251,10268.000,-129.101535
-0.050032,10272.000,-126.327980
0.000988,10276.000,-126.558394
-0.050104,10280.000,-133.181036
0.001265,10284.000,-122.684864
-0.049979,10288.000,-120.834104
0.001340,10292.000,-122.189988
-0.050174,10296.000,-141.511023
0.001311,10300.000,-131.388739
-0.050049,10304.000,-130.501102
0.001154,10308.000,-129.700112
-0.050149,10312.000,-130.314059
0.001093,10316.000,-147.380334
-0.050089,10320.000,-130.343059
0.000826,10324.000,-134.636918
-0.050110,10328.000,-124.265934
0.000680,10332.000,-125.380399
-0.049950,10336.000,-134.960962
0.000555,10340.000,-130.556980
-0.050207,10344.000,-124.032557
0.000421,10348.000,-126.911815
-0.050258,10352.000,-133.327771
0.000065,10356.000,-130.716610
-0.050243,10360.000,-132.209143
-0.000598,10364.000,-123.512102
-0.050343,10368.000,-125.827692
-0.000936,10372.000,-124.515576
-0.050271,10376.000,-124.583632
-0.001026,10380.000,-125.457496
-0.050111,10384.000,-133.578585
-0.001033,10388.000,-122.331899
-0.050059,10392.000,-124.934255
-0.001052,10396.000,-142.061302
-0.049997,10400.000,-124.254400
-0.001154,10404.000,-118.552602
-0.050153,10408.000,-119.323392
-0.001193,10412.000,-124.511957
-0.050236,10416.000,-123.114029
-0.001145,10420.000,-123.982315
-0.050248,10424.000,-129.685923
-0.001150,10428.000,-122.341808
-0.050462,10432.000,-123.440105
-0.001130,10436.000,-123.159115
-0.050367,10440.000,-124.319637
-0.000485,10444.000,-123.911034
-0.050474,10448.000,-125.784273
0.000589,10452.000,-126.977490
-0.050343,10456.000,-127.378282
0.001111,10460.000,-130.025040
-0.050186,10464.000,-129.538898
0.001426,10468.000,-120.843974
-0.050195,10472.000,-121.166945
0.001393,10476.000,-127.884273
-0.050088,10480.000,-122.808352
0.001416,10484.000,-120.072927
-0.050013,10488.000,-122.960523
0.001061,10492.000,-128.281496
-0.049937,10496.000,-133.274717
0.001053,10500.000,-126.337642
-0.050155,10504.000,-124.208771
0.000817,10508.000,-123.555449
-0.050021,10512.000,-128.300095
0.000652,10516.000,-132.016028
-0.050146,10520.000,-139.355424
0.000468,10524.000,-131.814217
-0.050130,10528.000,-139.590980
-0.000192,10532.000,-132.448330
-0.050307,10536.000,-136.379101
-0.000726,10540.000,-125.787951
-0.050137,10544.000,-124.600213
-0.001085,10548.000,-125.230449
-0.049779,10552.000,-125.434622
-0.001110,10556.000,-129.517564
-0.049822,10560.000,-124.627728
-0.001201,10564.000,-124.489473
-0.049881,10568.000,-127.741203
-0.001153,10572.000,-129.065713
-0.050073,10576.000,-125.079230
-0.001092,10580.000,-129.268786
-0.050342,10584.000,-127.300155
-0.001096,10588.000,-122.408856
-0.050291,10592.000,-124.636353
-0.001075,10596.000,-126.051031
-0.050345,10600.000,-133.767732
-0.001111,10604.000,-132.847673
-0.050205,10608.000,-141.996127
-0.000301,10612.000,-123.009440
-0.050012,10616.000,-120.781511
0.000616,10620.000,-124.861983
-0.049640,10624.000,-126.843234
0.001180,10628.000,-129.172061
-0.049643,10632.000,-129.978280
0.001230,10636.000,-127.088359
-0.050086,10640.000,-142.304512
0.001242,10644.000,-134.870809
-0.050235,10648.000,-120.875695
0.001174,10652.000,-121.290768
-0.050088,10656.000,-124.722521
0.001088,10660.000,-132.440936
-0.050052,10664.000,-134.706590
0.000913,10668.000,-130.998545
-0.049844,10672.000,-129.519394
0.000724,10676.000,-133.567435
-0.050104,10680.000,-125.917017
0.000558,10684.000,-124.905936
-0.050099,10688.000,-133.896833
0.000209,10692.000,-134.142002
-0.050393,10696.000,-132.357334
-0.000453,10700.000,-128.965357
-0.050279,10704.000,-123.928956
-0.000847,10708.000,-123.741844
-0.050145,10712.000,-129.897277
-0.001021,10716.000,-126.424277
-0.050088,10720.000,-130.952151
-0.001064,10724.000,-135.061250
-0.049872,10728.000,-132.908582
-0.000981,10732.000,-129.745587
-0.049763,10736.000,-121.627639
-0.001164,10740.000,-130.141536
-0.049914,10744.000,-131.455650
-0.001108,10748.000,-124.962649
-0.049869,10752.000,-131.686452
-0.001186,10756.000,-130.943286
-0.049789,10760.000,-131.769443
-0.001229,10764.000,-135.105241
-0.049774,10768.000,-126.726869
-0.001128,10772.000,-130.423284
-0.049925,10776.000,-130.601955
-0.000263,10780.000,-128.654979
-0.050059,10784.000,-128.913936
0.000635,10788.000,-127.896785
-0.050029,10792.000,-132.616360
0.001125,10796.000,-126.465876
-0.050038,10800.000,-122.248519
0.001303,10804.000,-127.177123
-0.049922,10808.000,-132.425808
0.001331,10812.000,-129.870162
-0.050071,10816.000,-123.488810
0.001278,10820.000,-123.513138
-0.050122,10824.000,-128.410152
0.001109,10828.000,-129.240758
-0.050187,10832.000,-130.822980
0.000861,10836.000,-132.049500
-0.049898,10840.000,-130.337233
0.000734,10844.000,-128.129610
-0.049891,10848.000,-135.755848
0.000628,10852.000,-127.820598
-0.049838,10856.000,-126.064414
0.000474,10860.000,-125.847030
-0.049938,10864.000,-133.611857
-0.000181,10868.000,-140.422908
-0.049950,10872.000,-142.536703
-0.000728,10876.000,-130.079388
-0.050049,10880.000,-125.789963
-0.000966,10884.000,-127.458326
-0.050052,10888.000,-127.933825
-0.001148,10892.000,-131.216815
-0.050231,10896.000,-128.650499
-0.001151,10900.000,-128.813878
-0.050156,10904.000,-124.008213
-0.001179,10908.000,-137.637277
-0.050107,10912.000,-127.713499
-0.001133,10916.000,-125.632091
-0.050184,10920.000,-134.717154
-0.001099,10924.000,-132.422938
-0.049887,10928.000,-129.765992
-0.001073,10932.000,-129.535052
-0.049702,10936.000,-129.159185
-0.001100,10940.000,-132.672242
-0.049881,10944.000,-126.264304
-0.000926,10948.000,-126.401877
-0.049762,10952.000,-133.186064
0.000137,10956.000,-131.545493
-0.049550,10960.000,-129.399092
0.000852,10964.000,-128.042012
-0.049699,10968.000,-133.711320
0.001188,10972.000,-121.209112
-0.049769,10976.000,-120.325025
0.001418,10980.000,-121.881067
-0.049699,10984.000,-121.513752
0.001388,10988.000,-133.018704
-0.049354,10992.000,-125.654795
0.001176,10996.000,-126.706400
-0.049503,11000.000,-133.640852
0.000970,11004.000,-154.216913
-0.049531,11008.000,-129.589913
0.000898,11012.000,-136.065327
-0.049691,11016.000,-130.384214
0.000716,11020.000,-122.766080
-0.049574,11024.000,-120.647558
0.000584,11028.000,-125.351864
-0.049648,11032.000,-123.964710
0.000161,11036.000,-125.511492
-0.049836,11040.000,-139.428824
-0.000465,11044.000,-130.334544
-0.049814,11048.000,-129.074526
-0.000804,11052.000,-134.177768
-0.049637,11056.000,-132.657513
-0.001053,11060.000,-132.251685
-0.049715,11064.000,-127.212343
-0.001189,11068.000,-127.786609
-0.049705,11072.000,-125.636437
-0.001187,11076.000,-124.631083
-0.049618,11080.000,-124.627318
-0.001128,11084.000,-129.117005
-0.049642,11088.000,-129.738554
-0.001144,11092.000,-122.059041
-0.049786,11096.000,-118.916382
-0.001206,11100.000,-122.414072
-0.049906,11104.000,-129.421958
-0.001170,11108.000,-136.874474
-0.049959,11112.000,-128.672443
-0.001089,11116.000,-131.285984
-0.049799,11120.000,-138.988987
-0.000305,11124.000,-129.920468
-0.049915,11128.000,-136.024290
0.000712,11132.000,-125.665660
-0.049746,11136.000,-135.299068
0.001139,11140.000,-147.806156
-0.049711,11144.000,-124.338139
0.001300,11148.000,-123.143410
-0.049736,11152.000,-128.901606
0.001351,11156.000,-124.458008
-0.049655,11160.000,-124.145051
0.001274,11164.000,-138.432922
-0.049627,11168.000,-127.865727
0.001118,11172.000,-127.975902
-0.049433,11176.000,-121.302690
0.001007,11180.000,-125.621711
-0.049596,11184.000,-127.377583
0.000854,11188.000,-136.729789
-0.049642,11192.000,-123.727737
0.000754,11196.000,-128.932777
-0.049536,11200.000,-124.373412
0.000528,11204.000,-122.847968
-0.049354,11208.000,-135.930124
0.000286,11212.000,-137.665612
-0.049454,11216.000,-132.917752
-0.000374,11220.000,-125.007454
-0.049303,11224.000,-122.186629
-0.000763,11228.000,-123.618830
-0.049379,11232.000,-124.785948
-0.000951,11236.000,-127.571524
-0.049423,11240.000,-126.273407
-0.001012,11244.000,-128.556015
-0.049397,11248.000,-130.237847
-0.001078,11252.000,-154.845416
-0.049228,11256.000,-137.957018
-0.001083,11260.000,-125.485343
-0.049490,11264.000,-126.075917
-0.001099,11268.000,-137.177720
-0.049432,11272.000,-132.382900
-0.001215,11276.000,-125.123572
-0.049326,11280.000,-122.236940
-0.001187,11284.000,-123.817645
-0.049590,11288.000,-125.828924
-0.001182,11292.000,-129.493278
-0.049452,11296.000,-132.737640
-0.001094,11300.000,-133.393095
-0.049329,11304.000,-135.017191
-0.000241,11308.000,-133.946849
-0.049104,11312.000,-135.491861
0.000695,11316.000,-128.246905
-0.049188,11320.000,-127.090306
0.001154,11324.000,-135.194411
-0.049004,11328.000,-133.070821
0.001353,11332.000,-131.090122
-0.049133,11336.000,-120.297388
0.001316,11340.000,-124.622976
-0.049098,11344.000,-126.279644
0.001136,11348.000,-133.450720
-0.049299,11352.000,-139.028652
0.001187,11356.000,-132.739437
-0.049257,11360.000,-125.983874
0.000985,11364.000,-125.233039
-0.049311,11368.000,-122.970611
0.000837,11372.000,-125.915321
-0.049420,11376.000,-130.499844
0.000717,11380.000,-132.517721
-0.049338,11384.000,-125.159617
0.000571,11388.000,-124.564168
-0.049334,11392.000,-128.934040
0.000109,11396.000,-141.090685
-0.049553,11400.000,-137.718530
-0.000493,11404.000,-158.123211
-0.049621,11408.000,-142.332683
-0.000924,11412.000,-125.502678
-0.049640,11416.000,-128.089625
-0.001030,11420.000,-128.635117
-0.049570,11424.000,-130.390771
-0.001100,11428.000,-136.609987
-0.049599,11432.000,-139.298512
-0.001190,11436.000,-139.885098
-0.049367,11440.000,-131.994758
-0.001136,11444.000,-139.162746
-0.049485,11448.000,-123.440238
-0.001100,11452.000,-123.759785
-0.049483,11456.000,-126.757359
-0.001090,11460.000,-138.801427
-0.049420,11464.000,-135.264554
-0.001171,11468.000,-140.327645
-0.049483,11472.000,-134.397613
-0.000936,11476.000,-129.446971
-0.049543,11480.000,-128.565913
-0.000023,11484.000,-128.239054
-0.049485,11488.000,-129.016131
0.000794,11492.000,-131.319103
-0.049315,11496.000,-128.509643
0.001218,11500.000,-126.636525
-0.049290,11504.000,-128.478964
0.001393,11508.000,-132.381306
-0.049253,11512.000,-128.032226
0.001381,11516.000,-126.135267
-0.049273,11520.000,-130.442983
0.001259,11524.000,-133.852088
-0.049408,11528.000,-128.626218
0.001085,11532.000,-131.930693
-0.049402,11536.000,-135.537816
0.000927,11540.000,-132.168228
-0.049027,11544.000,-126.537117
0.000679,11548.000,-129.502915
-0.049183,11552.000,-130.800313
0.000535,11556.000,-127.751386
-0.049048,11560.000,-130.098902
0.000218,11564.000,-129.239724
-0.049203,11568.000,-127.370457
-0.000419,11572.000,-129.399202
-0.049307,11576.000,-136.967943
-0.000814,11580.000,-136.160096
-0.049131,11584.000,-121.889524
-0.000945,11588.000,-122.521714
-0.049210,11592.000,-132.241490
-0.001135,11596.000,-137.812804
-0.049314,11600.000,-132.123531
-0.001150,11604.000,-136.470135
-0.049212,11608.000,-128.579617
-0.001227,11612.000,-127.664558
-0.049324,11616.000,-133.619062
-0.001176,11620.000,-131.227932
-0.049634,11624.000,-127.979936
-0.001129,11628.000,-126.483246
-0.049542,11632.000,-139.688291
-0.001091,11636.000,-132.769636
-0.049425,11640.000,-126.631576
-0.001067,11644.000,-130.395925
-0.049349,11648.000,-135.407231
-0.000419,11652.000,-126.533828
-0.049231,11656.000,-123.053882
0.000432,11660.000,-129.340503
-0.049156,11664.000,-131.794722
0.001000,11668.000,-133.101782
-0.048942,11672.000,-127.921939
0.001258,11676.000,-124.713481
-0.048862,11680.000,-130.072009
0.001254,11684.000,-150.551935
-0.048837,11688.000,-138.941852
0.001257,11692.000,-132.724457
-0.048910,11696.000,-126.030948
0.001113,11700.000,-130.809127
-0.048847,11704.000,-148.693306
0.001013,11708.000,-134.112080
-0.048588,11712.000,-134.079133
0.000904,11716.000,-134.658966
-0.048771,11720.000,-127.633791
0.000744,11724.000,-141.003689
-0.048614,11728.000,-127.069356
0.000557,11732.000,-125.994838
-0.048838,11736.000,-127.787233
0.000221,11740.000,-130.438759
-0.048664,11744.000,-131.059976
-0.000332,11748.000,-137.410216
-0.048629,11752.000,-136.814484
-0.000837,11756.000,-126.757795
-0.048582,11760.000,-127.558067
-0.001032,11764.000,-138.860816
-0.048480,11768.000,-141.600830
-0.001088,11772.000,-144.735901
-0.048953,11776.000,-136.568928
-0.001116,11780.000,-129.916286
-0.049095,11784.000,-130.992049
-0.001064,11788.000,-130.401403
-0.049096,11792.000,-122.818839
-0.001069,11796.000,-123.128619
-0.048967,11800.000,-124.072854
-0.001162,11804.000,-122.722341
-0.049229,11808.000,-132.326950
-0.001155,11812.000,-123.675430
-0.049158,11816.000,-121.692085
-0.001182,11820.000,-128.403625
-0.049184,11824.000,-127.571612
-0.000915,11828.000,-122.413462
-0.049073,11832.000,-124.706737
0.000072,11836.000,-132.897962
-0.049184,11840.000,-131.056629
0.000894,11844.000,-136.222475
-0.048945,11848.000,-136.465492
0.001282,11852.000,-131.993090
-0.048921,11856.000,-125.633874
0.001345,11860.000,-134.788474
-0.048917,11864.000,-126.134286
0.001368,11868.000,-134.051012
-0.049171,11872.000,-125.234344
0.001232,11876.000,-124.128029
-0.048858,11880.000,-122.235690
0.001045,11884.000,-126.679840
-0.048782,11888.000,-126.980978
0.000876,11892.000,-130.653238
-0.048739,11896.000,-127.019373
0.000714,11900.000,-126.012246
-0.048586,11904.000,-131.254720
0.000516,11908.000,-132.057970
-0.048708,11912.000,-139.439186
0.000306,11916.000,-136.047138
-0.048595,11920.000,-129.305886
-0.000373,11924.000,-139.451178
-0.048731,11928.000,-125.532555
-0.000777,11932.000,-123.849850
-0.048721,11936.000,-136.240464
-0.000937,11940.000,-134.003884
-0.048764,11944.000,-130.423113
-0.001113,11948.000,-127.107897
-0.048696,11952.000,-125.746010
-0.001131,11956.000,-124.696215
-0.048575,11960.000,-126.453247
-0.001234,11964.000,-123.601317
-0.048845,11968.000,-126.400695
-0.001171,11972.000,-125.677694
-0.048758,11976.000,-145.069636
-0.001174,11980.000,-126.570114
-0.048858,11984.000,-128.171269
-0.001212,11988.000,-126.928099
-0.048746,11992.000,-124.569667
-0.001151,11996.000,-126.926598
-0.048878,12000.000,-138.942361
-0.000801,12004.000,-126.624646
-0.048922,12008.000,-124.741583
0.000301,12012.000,-124.094106
-0.048993,12016.000,-124.304867
0.000893,12020.000,-129.631793
-0.048813,12024.000,-130.095924
0.001227,12028.000,-129.586748
-0.048598,12032.000,-133.212927
0.001239,12036.000,-131.404634
-0.048926,12040.000,-128.539910
0.001351,12044.000,-128.885563
-0.048988,12048.000,-132.452553
0.001211,12052.000,-129.314434
-0.048712,12056.000,-137.776880
0.001148,12060.000,-124.755100
-0.048801,12064.000,-127.460861
0.000982,12068.000,-131.664691
-0.048958,12072.000,-128.976497
0.000799,12076.000,-128.111074
-0.048762,12080.000,-131.138243
0.000544,12084.000,-131.818963
-0.048704,12088.000,-127.276983
0.000395,12092.000,-131.930368
