Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.001127,9868.000,-129.696386
-0.050525,9872.000,-134.624878
-0.001053,9876.000,-129.700079
-0.050486,9880.000,-134.575935
-0.001094,9884.000,-132.201490
-0.050510,9888.000,-131.257225
-0.001130,9892.000,-140.752350
-0.050409,9896.000,-136.296247
-0.001009,9900.000,-127.750572
-0.050629,9904.000,-125.632220
0.000008,9908.000,-133.549279
-0.050639,9912.000,-129.809168
0.000743,9916.000,-130.125526
-0.050514,9920.000,-130.242100
0.001241,9924.000,-127.560510
-0.050563,9928.000,-133.458200
0.001347,9932.000,-136.439083
-0.050477,9936.000,-133.839449
0.001329,9940.000,-134.300002
-0.050776,9944.000,-129.925560
0.001244,9948.000,-124.317291
-0.050522,9952.000,-125.965741
0.001129,9956.000,-137.199736
-0.050541,9960.000,-139.533391
0.000954,9964.000,-135.700857
-0.050398,9968.000,-126.297278
0.000741,9972.000,-123.620423
-0.050363,9976.000,-127.391055
0.000624,9980.000,-136.523773
-0.050213,9984.000,-132.577497
0.000319,9988.000,-133.338843
-0.050329,9992.000,-135.601094
-0.000273,9996.000,-133.150641
-0.050355,10000.000,-133.378566
-0.000808,10004.000,-134.015299
-0.050286,10008.000,-130.803824
-0.001019,10012.000,-127.185406
-0.050345,10016.000,-135.411565
-0.000995,10020.000,-133.330084
-0.050420,10024.000,-134.187881
-0.001059,10028.000,-132.426976
-0.050447,10032.000,-133.019965
-0.001083,10036.000,-132.121908
-0.050507,10040.000,-135.319289
-0.001126,10044.000,-154.320559
-0.050547,10048.000,-147.566356
-0.001246,10052.000,-133.992576
-0.050529,10056.000,-130.194275
-0.001181,10060.000,-135.099113
-0.050687,10064.000,-133.809448
-0.001190,10068.000,-127.161045
-0.050818,10072.000,-128.476791
-0.001137,10076.000,-136.474158
-0.050479,10080.000,-141.356308
-0.000535,10084.000,-141.745026
-0.050252,10088.000,-130.391058
0.000529,10092.000,-131.472791
-0.050334,10096.000,-131.143615
0.001036,10100.000,-130.659087
-0.050324,10104.000,-129.484602
0.001374,10108.000,-128.547609
-0.050307,10112.000,-128.836339
0.001336,10116.000,-130.355004
-0.050378,10120.000,-136.436539
0.001316,10124.000,-137.920751
-0.050241,10128.000,-132.818072
0.001277,10132.000,-133.211446
-0.050218,10136.000,-140.122834
0.001135,10140.000,-134.446905
-0.050406,10144.000,-133.352857
0.001003,10148.000,-131.539605
-0.050253,10152.000,-140.782797
0.000741,10156.000,-133.065453
-0.050409,10160.000,-130.605116
0.000588,10164.000,-137.220480
-0.050343,10168.000,-139.944824
0.000325,10172.000,-128.791891
-0.050393,10176.000,-128.660341
-0.000268,10180.000,-131.518530
-0.050405,10184.000,-131.822792
-0.000738,10188.000,-133.607859
-0.050323,10192.000,-127.605388
-0.000893,10196.000,-130.675143
-0.050428,10200.000,-132.403817
-0.001132,10204.000,-131.113833
-0.050335,10208.000,-147.733717
-0.001076,10212.000,-136.757891
-0.050456,10216.000,-134.251297
-0.001140,10220.000,-150.182960
-0.050360,10224.000,-133.769189
-0.001218,10228.000,-130.837599
-0.050154,10232.000,-135.475122
-0.001215,10236.000,-129.190242
-0.050179,10240.000,-125.923597
-0.001148,10244.000,-126.048655
-0.049948,10248.000,-128.446712
-0.001180,10252.000,-148.230928
-0.050235,10256.000,-138.968730
-0.000792,10260.000,-135.435215
-0.049967,10264.000,-127.954551
0.000251,10268.000,-133.675418
-0.050032,10272.000,-129.536398
0.000988,10276.000,-127.961445
-0.050104,10280.000,-133.155772
0.001265,10284.000,-136.810950
-0.049979,10288.000,-132.920546
0.001340,10292.000,-129.568586
-0.050174,10296.000,-132.385683
0.001311,10300.000,-130.914103
-0.050049,10304.000,-136.231434
0.001154,10308.000,-132.854954
-0.050149,10312.000,-126.018465
0.001093,10316.000,-125.478126
-0.050089,10320.000,-127.889927
0.000826,10324.000,-132.256634
-0.050110,10328.000,-129.806016
0.000680,10332.000,-130.150614
-0.049950,10336.000,-138.034368
0.000555,10340.000,-137.016482
-0.050207,10344.000,-130.065614
0.000421,10348.000,-129.504148
-0.050258,10352.000,-135.962279
0.000065,10356.000,-132.211969
-0.050243,10360.000,-135.154888
-0.000598,10364.000,-130.722652
-0.050343,10368.000,-128.465287
-0.000936,10372.000,-126.189191
-0.050271,10376.000,-130.158723
-0.001026,10380.000,-131.531342
-0.050111,10384.000,-140.805947
-0.001033,10388.000,-131.830006
-0.050059,10392.000,-139.702794
-0.001052,10396.000,-135.281424
-0.049997,10400.000,-138.067477
-0.001154,10404.000,-134.320159
-0.050153,10408.000,-132.961141
-0.001193,10412.000,-141.667437
-0.050236,10416.000,-130.709467
-0.001145,10420.000,-130.451677
-0.050248,10424.000,-128.447546
-0.001150,10428.000,-128.515585
-0.050462,10432.000,-131.628048
-0.001130,10436.000,-135.458656
-0.050367,10440.000,-133.539440
-0.000485,10444.000,-129.829878
-0.050474,10448.000,-132.303217
0.000589,10452.000,-130.608583
-0.050343,10456.000,-130.827431
0.001111,10460.000,-132.357153
-0.050186,10464.000,-128.115199
0.001426,10468.000,-130.184784
-0.050195,10472.000,-137.513996
0.001393,10476.000,-128.156528
-0.050088,10480.000,-129.610749
0.001416,10484.000,-128.862866
-0.050013,10488.000,-143.126115
0.001061,10492.000,-130.005836
-0.049937,10496.000,-130.794775
0.001053,10500.000,-131.354094
-0.050155,10504.000,-134.094580
0.000817,10508.000,-129.788703
-0.050021,10512.000,-125.929784
0.000652,10516.000,-130.018019
-0.050146,10520.000,-145.532142
0.000468,10524.000,-145.802377
-0.050130,10528.000,-128.891709
-0.000192,10532.000,-129.448364
-0.050307,10536.000,-133.853254
-0.000726,10540.000,-137.218674
-0.050137,10544.000,-126.065747
-0.001085,10548.000,-125.184074
-0.049779,10552.000,-126.290657
-0.001110,10556.000,-129.778412
-0.049822,10560.000,-140.500520
-0.001201,10564.000,-132.299625
-0.049881,10568.000,-125.663142
-0.001153,10572.000,-126.895588
-0.050073,10576.000,-128.477356
-0.001092,10580.000,-123.909862
-0.050342,10584.000,-125.858010
-0.001096,10588.000,-127.312677
-0.050291,10592.000,-128.875816
-0.001075,10596.000,-137.857247
-0.050345,10600.000,-138.638393
-0.001111,10604.000,-134.351285
-0.050205,10608.000,-130.750782
-0.000301,10612.000,-133.416333
-0.050012,10616.000,-132.585357
0.000616,10620.000,-127.756818
-0.049640,10624.000,-127.707428
0.001180,10628.000,-128.939820
-0.049643,10632.000,-129.926855
0.001230,10636.000,-130.755770
-0.050086,10640.000,-129.006791
0.001242,10644.000,-128.288077
-0.050235,10648.000,-139.368231
0.001174,10652.000,-129.574011
-0.050088,10656.000,-133.298541
0.001088,10660.000,-131.321848
-0.050052,10664.000,-139.586895
0.000913,10668.000,-136.308133
-0.049844,10672.000,-125.656349
0.000724,10676.000,-124.255968
-0.050104,10680.000,-126.085695
0.000558,10684.000,-134.283890
-0.050099,10688.000,-140.683131
0.000209,10692.000,-135.497322
-0.050393,10696.000,-128.947419
-0.000453,10700.000,-125.428505
-0.050279,10704.000,-133.850169
-0.000847,10708.000,-131.158595
-0.050145,10712.000,-125.046217
-0.001021,10716.000,-123.071299
-0.050088,10720.000,-125.796381
-0.001064,10724.000,-133.650462
-0.049872,10728.000,-131.770164
-0.000981,10732.000,-128.695236
-0.049763,10736.000,-129.344874
-0.001164,10740.000,-130.729455
-0.049914,10744.000,-122.954518
-0.001108,10748.000,-127.669941
-0.049869,10752.000,-133.145155
-0.001186,10756.000,-121.474810
-0.049789,10760.000,-119.968756
-0.001229,10764.000,-125.487234
-0.049774,10768.000,-134.142668
-0.001128,10772.000,-126.218903
-0.049925,10776.000,-124.369623
-0.000263,10780.000,-127.979352
-0.050059,10784.000,-129.627112
0.000635,10788.000,-129.399108
-0.050029,10792.000,-129.765841
0.001125,10796.000,-124.509668
-0.050038,10800.000,-124.706005
0.001303,10804.000,-128.916321
-0.049922,10808.000,-131.938730
0.001331,10812.000,-122.733751
-0.050071,10816.000,-126.628261
0.001278,10820.000,-127.434458
-0.050122,10824.000,-125.543934
0.001109,10828.000,-123.812311
-0.050187,10832.000,-122.920305
0.000861,10836.000,-129.117641
-0.049898,10840.000,-125.707144
0.000734,10844.000,-134.936431
-0.049891,10848.000,-130.697868
0.000628,10852.000,-129.046618
-0.049838,10856.000,-127.943858
0.000474,10860.000,-124.682891
-0.049938,10864.000,-128.211970
-0.000181,10868.000,-125.539697
-0.049950,10872.000,-126.806587
-0.000728,10876.000,-129.895423
-0.050049,10880.000,-124.577103
-0.000966,10884.000,-126.185953
-0.050052,10888.000,-131.804679
-0.001148,10892.000,-125.515026
-0.050231,10896.000,-125.967112
-0.001151,10900.000,-123.099738
-0.050156,10904.000,-121.054741
-0.001179,10908.000,-121.123964
-0.050107,10912.000,-122.031112
-0.001133,10916.000,-122.594502
-0.050184,10920.000,-124.336197
-0.001099,10924.000,-122.190142
-0.049887,10928.000,-126.966060
-0.001073,10932.000,-129.519364
-0.049702,10936.000,-128.951525
-0.001100,10940.000,-123.500375
-0.049881,10944.000,-118.388960
-0.000926,10948.000,-131.917564
-0.049762,10952.000,-120.421742
0.000137,10956.000,-121.524075
-0.049550,10960.000,-128.098328
0.000852,10964.000,-129.851379
-0.049699,10968.000,-125.135966
0.001188,10972.000,-121.630425
-0.049769,10976.000,-124.884520
0.001418,10980.000,-122.350945
-0.049699,10984.000,-124.623078
0.001388,10988.000,-124.877712
-0.049354,10992.000,-128.894901
0.001176,10996.000,-119.074149
-0.049503,11000.000,-118.773834
0.000970,11004.000,-120.672275
-0.049531,11008.000,-128.237962
0.000898,11012.000,-125.730261
-0.049691,11016.000,-138.885387
0.000716,11020.000,-126.390750
-0.049574,11024.000,-123.996028
0.000584,11028.000,-130.330773
-0.049648,11032.000,-127.442544
0.000161,11036.000,-126.367705
-0.049836,11040.000,-126.538175
-0.000465,11044.000,-122.356253
-0.049814,11048.000,-125.606242
-0.000804,11052.000,-133.950927
-0.049637,11056.000,-124.679329
-0.001053,11060.000,-125.150380
-0.049715,11064.000,-121.944857
-0.001189,11068.000,-121.164789
-0.049705,11072.000,-127.903587
-0.001187,11076.000,-126.448140
-0.049618,11080.000,-124.529983
-0.001128,11084.000,-123.910798
-0.049642,11088.000,-123.809674
-0.001144,11092.000,-120.330206
-0.049786,11096.000,-125.882346
-0.001206,11100.000,-125.257258
-0.049906,11104.000,-126.819345
-0.001170,11108.000,-131.909262
-0.049959,11112.000,-135.538377
-0.001089,11116.000,-123.683838
-0.049799,11120.000,-122.053456
-0.000305,11124.000,-127.608226
-0.049915,11128.000,-120.460809
0.000712,11132.000,-133.103386
-0.049746,11136.000,-121.504662
0.001139,11140.000,-126.021432
-0.049711,11144.000,-128.979221
0.001300,11148.000,-119.062476
-0.049736,11152.000,-117.556994
0.001351,11156.000,-122.081816
-0.049655,11160.000,-123.640741
0.001274,11164.000,-122.986350
-0.049627,11168.000,-132.623268
0.001118,11172.000,-126.155768
-0.049433,11176.000,-129.577926
0.001007,11180.000,-128.704802
-0.049596,11184.000,-133.218610
0.000854,11188.000,-134.198117
-0.049642,11192.000,-124.427432
0.000754,11196.000,-120.701087
-0.049536,11200.000,-124.212880
0.000528,11204.000,-126.011188
-0.049354,11208.000,-130.952924
0.000286,11212.000,-137.374687
-0.049454,11216.000,-128.935818
-0.000374,11220.000,-134.245743
-0.049303,11224.000,-129.949500
-0.000763,11228.000,-129.927459
-0.049379,11232.000,-129.006980
-0.000951,11236.000,-127.011361
-0.049423,11240.000,-117.690315
-0.001012,11244.000,-121.897771
-0.049397,11248.000,-121.052067
-0.001078,11252.000,-117.798005
-0.049228,11256.000,-121.529387
-0.001083,11260.000,-124.604091
-0.049490,11264.000,-134.796154
-0.001099,11268.000,-118.682588
-0.049432,11272.000,-114.843776
-0.001215,11276.000,-119.424787
-0.049326,11280.000,-122.016005
-0.001187,11284.000,-116.009223
-0.049590,11288.000,-116.481246
-0.001182,11292.000,-118.601483
-0.049452,11296.000,-121.127361
-0.001094,11300.000,-120.666692
-0.049329,11304.000,-120.676077
-0.000241,11308.000,-118.762668
-0.049104,11312.000,-115.073228
0.000695,11316.000,-128.304792
-0.049188,11320.000,-118.124858
0.001154,11324.000,-117.047687
-0.049004,11328.000,-117.068623
0.001353,11332.000,-116.952628
-0.049133,11336.000,-116.589862
0.001316,11340.000,-119.469093
-0.049098,11344.000,-126.052352
0.001136,11348.000,-132.266408
-0.049299,11352.000,-122.959436
0.001187,11356.000,-123.936565
-0.049257,11360.000,-126.583510
0.000985,11364.000,-128.373250
-0.049311,11368.000,-120.371199
0.000837,11372.000,-117.744346
-0.049420,11376.000,-128.907742
0.000717,11380.000,-127.261197
-0.049338,11384.000,-118.750189
0.000571,11388.000,-121.255064
-0.049334,11392.000,-130.669943
0.000109,11396.000,-122.604573
-0.049553,11400.000,-123.937163
-0.000493,11404.000,-125.515772
-0.049621,11408.000,-125.698662
-0.000924,11412.000,-125.341841
-0.049640,11416.000,-119.550665
-0.001030,11420.000,-135.252658
-0.049570,11424.000,-116.747832
-0.001100,11428.000,-116.694480
-0.049599,11432.000,-120.072810
-0.001190,11436.000,-120.743102
-0.049367,11440.000,-118.980289
-0.001136,11444.000,-120.237209
-0.049485,11448.000,-112.927133
-0.001100,11452.000,-120.862189
-0.049483,11456.000,-116.907238
-0.001090,11460.000,-116.830146
-0.049420,11464.000,-122.258021
-0.001171,11468.000,-129.177478
-0.049483,11472.000,-117.999217
-0.000936,11476.000,-112.199404
-0.049543,11480.000,-116.968701
-0.000023,11484.000,-127.349016
-0.049485,11488.000,-125.191731
0.000794,11492.000,-132.337858
-0.049315,11496.000,-126.177707
0.001218,11500.000,-114.022058
-0.049290,11504.000,-110.708739
0.001393,11508.000,-111.733288
-0.049253,11512.000,-112.978703
0.001381,11516.000,-117.646819
-0.049273,11520.000,-118.962602
0.001259,11524.000,-122.468144
-0.049408,11528.000,-118.702828
0.001085,11532.000,-113.230367
-0.049402,11536.000,-115.788436
0.000927,11540.000,-122.573780
-0.049027,11544.000,-111.006790
0.000679,11548.000,-106.777560
-0.049183,11552.000,-111.088890
0.000535,11556.000,-116.445682
-0.049048,11560.000,-110.976796
0.000218,11564.000,-111.047453
-0.049203,11568.000,-117.429239
-0.000419,11572.000,-117.915730
-0.049307,11576.000,-124.008165
-0.000814,11580.000,-118.808730
-0.049131,11584.000,-109.384573
-0.000945,11588.000,-109.534586
-0.049210,11592.000,-114.605920
-0.001135,11596.000,-128.096977
-0.049314,11600.000,-112.269845
-0.001150,11604.000,-110.383918
-0.049212,11608.000,-116.411151
-0.001227,11612.000,-114.580972
-0.049324,11616.000,-113.287660
-0.001176,11620.000,-127.232976
-0.049634,11624.000,-113.769845
-0.001129,11628.000,-113.916725
-0.049542,11632.000,-119.773618
-0.001091,11636.000,-143.189041
-0.049425,11640.000,-127.774469
-0.001067,11644.000,-118.167729
-0.049349,11648.000,-114.618705
-0.000419,11652.000,-111.953980
-0.049231,11656.000,-121.750123
0.000432,11660.000,-115.388836
-0.049156,11664.000,-112.738112
0.001000,11668.000,-111.373503
-0.048942,11672.000,-113.086501
0.001258,11676.000,-117.858707
-0.048862,11680.000,-120.266278
0.001254,11684.000,-111.600669
-0.048837,11688.000,-106.642474
0.001257,11692.000,-107.702046
-0.048910,11696.000,-115.992230
0.001113,11700.000,-116.734489
-0.048847,11704.000,-113.619820
0.001013,11708.000,-112.259789
-0.048588,11712.000,-110.555521
0.000904,11716.000,-111.354910
-0.048771,11720.000,-111.438719
0.000744,11724.000,-111.916428
-0.048614,11728.000,-120.127861
0.000557,11732.000,-129.683009
-0.048838,11736.000,-118.070460
0.000221,11740.000,-111.283228
-0.048664,11744.000,-118.716300
-0.000332,11748.000,-120.586056
-0.048629,11752.000,-117.249747
-0.000837,11756.000,-117.774363
-0.048582,11760.000,-115.270077
-0.001032,11764.000,-118.071095
-0.048480,11768.000,-123.318347
-0.001088,11772.000,-115.806517
-0.048953,11776.000,-114.893330
-0.001116,11780.000,-122.190118
-0.049095,11784.000,-118.729836
-0.001064,11788.000,-137.964218
-0.049096,11792.000,-121.149538
-0.001069,11796.000,-118.900948
-0.048967,11800.000,-120.067962
-0.001162,11804.000,-118.483988
-0.049229,11808.000,-124.219700
-0.001155,11812.000,-120.729366
-0.049158,11816.000,-114.150910
-0.001182,11820.000,-114.276461
-0.049184,11824.000,-135.057679
-0.000915,11828.000,-118.365879
-0.049073,11832.000,-119.574094
0.000072,11836.000,-118.668105
-0.049184,11840.000,-115.755684
0.000894,11844.000,-117.946193
-0.048945,11848.000,-121.046455
0.001282,11852.000,-124.606142
-0.048921,11856.000,-113.094213
0.001345,11860.000,-110.757334
-0.048917,11864.000,-112.353767
0.001368,11868.000,-125.668576
-0.049171,11872.000,-123.285038
0.001232,11876.000,-123.081999
-0.048858,11880.000,-120.467277
0.001045,11884.000,-136.410728
-0.048782,11888.000,-121.875725
0.000876,11892.000,-118.056220
-0.048739,11896.000,-119.684020
0.000714,11900.000,-122.291508
-0.048586,11904.000,-116.840539
0.000516,11908.000,-116.028127
-0.048708,11912.000,-121.241844
0.000306,11916.000,-124.481555
-0.048595,11920.000,-121.914947
-0.000373,11924.000,-112.840940
-0.048731,11928.000,-118.651627
-0.000777,11932.000,-127.465957
-0.048721,11936.000,-128.041770
-0.000937,11940.000,-121.728739
-0.048764,11944.000,-116.163510
-0.001113,11948.000,-120.053957
-0.048696,11952.000,-119.668987
-0.001131,11956.000,-117.607942
-0.048575,11960.000,-121.892787
-0.001234,11964.000,-121.116200
-0.048845,11968.000,-119.885537
-0.001171,11972.000,-118.929226
-0.048758,11976.000,-118.423637
-0.001174,11980.000,-116.014074
-0.048858,11984.000,-118.593322
-0.001212,11988.000,-121.578354
-0.048746,11992.000,-120.493063
-0.001151,11996.000,-133.885360
-0.048878,12000.000,-127.647808
-0.000801,12004.000,-120.935695
-0.048922,12008.000,-120.416913
0.000301,12012.000,-126.798300
-0.048993,12016.000,-124.838977
0.000893,12020.000,-126.499771
-0.048813,12024.000,-123.733137
0.001227,12028.000,-129.307628
-0.048598,12032.000,-133.347825
0.001239,12036.000,-124.230321
-0.048926,12040.000,-120.889680
0.001351,12044.000,-126.895486
-0.048988,12048.000,-117.177667
0.001211,12052.000,-118.821327
-0.048712,12056.000,-121.431370
0.001148,12060.000,-126.048606
-0.048801,12064.000,-124.475596
0.000982,12068.000,-123.274369
-0.048958,12072.000,-139.909008
0.000799,12076.000,-129.830435
-0.048762,12080.000,-130.230166
0.000544,12084.000,-121.551755
-0.048704,12088.000,-126.146836
0.000395,12092.000,-130.772957
-0.048761,12096.000,-121.761827
-0.000245,12100.000,-122.490178
-0.048538,12104.000,-121.348257
-0.000736,12108.000,-127.337515
-0.048494,12112.000,-125.247013
-0.000958,12116.000,-128.673918
-0.048631,12120.000,-130.279454
-0.001063,12124.000,-120.897445
-0.048762,12128.000,-118.551039
-0.001018,12132.000,-118.382017
-0.048540,12136.000,-122.315922
-0.001087,12140.000,-121.047935
-0.048671,12144.000,-118.069593
-0.001173,12148.000,-121.748275
-0.048615,12152.000,-120.268896
-0.001237,12156.000,-119.186290
-0.048438,12160.000,-120.728901
-0.001245,12164.000,-124.380325
-0.048444,12168.000,-137.660801
-0.001165,12172.000,-131.526213
-0.048344,12176.000,-128.186865
-0.001159,12180.000,-124.547283
-0.048460,12184.000,-120.996645
-0.000571,12188.000,-122.957839
-0.048658,12192.000,-126.650132
0.000417,12196.000,-133.685441
-0.048579,12200.000,-126.147933
0.001097,12204.000,-134.472301
-0.048635,12208.000,-129.339154
0.001362,12212.000,-130.516774
-0.048828,12216.000,-125.059910
0.001334,12220.000,-125.695194
-0.048765,12224.000,-125.073346
0.001373,12228.000,-122.337861
-0.048657,12232.000,-123.595345
0.001271,12236.000,-123.680647
-0.048632,12240.000,-126.921271
0.001039,12244.000,-131.612270
-0.048594,12248.000,-133.766577
0.000953,12252.000,-126.945902
-0.048468,12256.000,-124.501680
0.000803,12260.000,-120.488377
-0.048576,12264.000,-125.725621
0.000646,12268.000,-130.809283
-0.048488,12272.000,-127.812845
0.000484,12276.000,-124.442190
-0.048605,12280.000,-118.802968
0.000067,12284.000,-122.934159
-0.048713,12288.000,-129.488623
-0.000684,12292.000,-126.278028
-0.048635,12296.000,-130.939569
-0.000991,12300.000,-124.437185
-0.048507,12304.000,-122.802313
-0.001016,12308.000,-124.606448
-0.048466,12312.000,-129.846353
